Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2023-04-04,44,STRNW-1,Strathy North,-30
2023-04-04,44,TDBNW-1,Toddleburn,-2.684
2023-04-04,44,TMNCW-1,Tom Nan Clach,-39
2023-04-04,44,TULWW-2,Tullo Ext,-2.3
2023-04-04,44,TWSHW-1,Twentyshilling Hill,-28
2023-04-04,44,WDRGW-1,Windy Rig,-36.5
2023-04-04,44,WISTW-2,Brockloch Rig,-0.154
2023-04-04,45,ABRTW-1,Auchrobert,-20
2023-04-04,45,ACHRW-1,A-Chruach,-10.356
2023-04-04,45,AKGLW-2,Aikengall 2,-53.5
2023-04-04,45,AKGLW-3,Aikengall 3,-63.5
2023-04-04,45,ARCHW-1,Arecleoch,-40.3
2023-04-04,45,ASLVW-1,Assel Valley,-25
2023-04-04,45,BABAW-1,Baillie,-21
2023-04-04,45,BDCHW-1,Bad A Cheo,-14
2023-04-04,45,BHLAW-1,Bhlaraidh,-51.984
2023-04-04,45,BLLA-2,Black Law Ext 1,-22.95
2023-04-04,45,BNWKW-1,Burn of Whilk,-10.5
2023-04-04,45,BTUIW-3,Beinn an Tuirc Phase 3,-41.016
2023-04-04,45,CAIRW-2,Cairn Uish 2 (Rothes 2),-22
2023-04-04,45,CLDCW-1,Clyde Central,-124.1
2023-04-04,45,CLDNW-1,Clyde North,-144.05
2023-04-04,45,CLDRW-1,Clashindarroch,-12
2023-04-04,45,CRDEW-1,Crossdykes,-13
2023-04-04,45,CRDEW-2,Crossdykes 2,-13
2023-04-04,45,CRMLW-1,Corriemoillie,-11.3
2023-04-04,45,CRYRW-2,Crystal Rig 2,-64.234
2023-04-04,45,CRYRW-3,Crystal Rig 3,-8.8
2023-04-04,45,DALSW-1,Dalswinton,-10.266
2023-04-04,45,DOREW-1,Dorenell 1,-47
2023-04-04,45,DOREW-2,Dorenell 2,-40
2023-04-04,45,DOUGW-1,Douglas West,-40
2023-04-04,45,DRSLW-1,Dersalloch,-33.334
2023-04-04,45,DUNGW-1,Dunmaglass,-80
2023-04-04,45,EDINW-1,Edinbane,-20.15
2023-04-04,45,EWHLW-1,Ewe Hill,-15.834
2023-04-04,45,FAARW-1,Farr 1,-28.934
2023-04-04,45,FAARW-2,Farr 2,-28.934
2023-04-04,45,GDSTW-1,Gordonstown Hill,-9
2023-04-04,45,GLNKW-1,Glen Kyllachy,-31.5
2023-04-04,45,GLOFW-1,Glens of Foudland,-6.2
2023-04-04,45,GLWSW-1,Galawhistle,-15.426
2023-04-04,45,GNAPW-1,Glen App,-10.834
2023-04-04,45,GORDW-1,Gordonbush,-51
2023-04-04,45,GORDW-2,Gordonbush Ext,-26
2023-04-04,45,GRIFW-1,Griffin 1,-16.984
2023-04-04,45,GRIFW-2,Griffin 2,-16.984
2023-04-04,45,HADHW-1,Hadyard Hill,-76.966
2023-04-04,45,HALSW-1,Halsary Forest,-21
2023-04-04,45,HRHLW-1,Hare Hill Ext,-20.8
2023-04-04,45,HRSTW-1,Harestanes,-20.25
2023-04-04,45,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-124
2023-04-04,45,KPMRW-1,Kype Muir,-67
2023-04-04,45,LCLTW-1,Lochluichart,-12
2023-04-04,45,MDHLW-1,Mid Hill,-34.952
2023-04-04,45,MIDMW-1,Middle Muir,-33
2023-04-04,45,MINSW-1,Minsca,-22
2023-04-04,45,MOWEO-1,Moray Firth Eastern 1,-300
2023-04-04,45,MOWEO-3,Moray Firth Eastern 3,-261
2023-04-04,45,MOYEW-1,Moy,-43.5
2023-04-04,45,SAKNW-1,Sandy Knowe,-53
2023-04-04,45,SANQW-1,Sanquhar,-28.5
2023-04-04,45,STLGW-1,Stronelairg 1,-53.016
2023-04-04,45,STLGW-2,Stronelairg 2,-61.034
2023-04-04,45,STLGW-3,Stronelairg 3,-56.016
2023-04-04,45,STRNW-1,Strathy North,-31
2023-04-04,45,TDBNW-1,Toddleburn,-7
2023-04-04,45,TMNCW-1,Tom Nan Clach,-39
2023-04-04,45,TULWW-2,Tullo Ext,-5
2023-04-04,45,TWSHW-1,Twentyshilling Hill,-28
2023-04-04,45,WDRGW-1,Windy Rig,-35.5
2023-04-04,45,WHIHW-1,Whiteside Hill,-8.914
2023-04-04,45,WHILW-1,Whitelee 1,-44.584
2023-04-04,45,WISTW-2,Brockloch Rig,-43.046
2023-04-04,46,ABRTW-1,Auchrobert,-20
2023-04-04,46,ACHRW-1,A-Chruach,-6.858
2023-04-04,46,AKGLW-2,Aikengall 2,-54.5
2023-04-04,46,AKGLW-3,Aikengall 3,-64
2023-04-04,46,ARCHW-1,Arecleoch,-62
2023-04-04,46,ASLVW-1,Assel Valley,-25
2023-04-04,46,BABAW-1,Baillie,-21
2023-04-04,46,BDCHW-1,Bad A Cheo,-14
2023-04-04,46,BHLAW-1,Bhlaraidh,-51
2023-04-04,46,BLLA-2,Black Law Ext 1,-23.066
2023-04-04,46,BNWKW-1,Burn of Whilk,-10
2023-04-04,46,BTUIW-3,Beinn an Tuirc Phase 3,-40.016
2023-04-04,46,CAIRW-2,Cairn Uish 2 (Rothes 2),-23.5
2023-04-04,46,CLDCW-1,Clyde Central,-120.1
2023-04-04,46,CLDNW-1,Clyde North,-145.05
2023-04-04,46,CLDRW-1,Clashindarroch,-12
2023-04-04,46,CRDEW-1,Crossdykes,-14
2023-04-04,46,CRDEW-2,Crossdykes 2,-14
2023-04-04,46,CRMLW-1,Corriemoillie,-11
2023-04-04,46,CRYRW-2,Crystal Rig 2,-94
2023-04-04,46,CRYRW-3,Crystal Rig 3,-11
2023-04-04,46,DALSW-1,Dalswinton,-11
2023-04-04,46,DOREW-1,Dorenell 1,-49.5
2023-04-04,46,DOREW-2,Dorenell 2,-42
2023-04-04,46,DOUGW-1,Douglas West,-40
2023-04-04,46,DRSLW-1,Dersalloch,-39.016
2023-04-04,46,DUNGW-1,Dunmaglass,-83
2023-04-04,46,EDINW-1,Edinbane,-31
2023-04-04,46,EWHLW-1,Ewe Hill,-18.016
2023-04-04,46,FAARW-1,Farr 1,-30
2023-04-04,46,FAARW-2,Farr 2,-30
2023-04-04,46,GDSTW-1,Gordonstown Hill,-10
2023-04-04,46,GLNKW-1,Glen Kyllachy,-32
2023-04-04,46,GLOFW-1,Glens of Foudland,-7.5
2023-04-04,46,GLWSW-1,Galawhistle,-33
2023-04-04,46,GNAPW-1,Glen App,-13.984
2023-04-04,46,GORDW-1,Gordonbush,-53.984
2023-04-04,46,GORDW-2,Gordonbush Ext,-26.016
2023-04-04,46,GRIFW-1,Griffin 1,-17
2023-04-04,46,GRIFW-2,Griffin 2,-17
2023-04-04,46,HADHW-1,Hadyard Hill,-75
2023-04-04,46,HALSW-1,Halsary Forest,-21
2023-04-04,46,HRHLW-1,Hare Hill Ext,-24.984
2023-04-04,46,HRSTW-1,Harestanes,-45
2023-04-04,46,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-155
2023-04-04,46,KPMRW-1,Kype Muir,-53.5
2023-04-04,46,LCLTW-1,Lochluichart,-10
2023-04-04,46,MDHLW-1,Mid Hill,-45.5
2023-04-04,46,MIDMW-1,Middle Muir,-44
2023-04-04,46,MINSW-1,Minsca,-23.5
2023-04-04,46,MOWEO-1,Moray Firth Eastern 1,-300
2023-04-04,46,MOWEO-3,Moray Firth Eastern 3,-256
2023-04-04,46,MOYEW-1,Moy,-44.5
2023-04-04,46,SAKNW-1,Sandy Knowe,-51
2023-04-04,46,SANQW-1,Sanquhar,-27
2023-04-04,46,STLGW-1,Stronelairg 1,-54.016
2023-04-04,46,STLGW-2,Stronelairg 2,-63.016
2023-04-04,46,STLGW-3,Stronelairg 3,-57.016
2023-04-04,46,STRNW-1,Strathy North,-31.016
2023-04-04,46,TDBNW-1,Toddleburn,-7.016
2023-04-04,46,TMNCW-1,Tom Nan Clach,-39
2023-04-04,46,TULWW-2,Tullo Ext,-6.5
2023-04-04,46,TWSHW-1,Twentyshilling Hill,-28
2023-04-04,46,WDRGW-1,Windy Rig,-34.5
2023-04-04,46,WHIHW-1,Whiteside Hill,-24
2023-04-04,46,WHILW-1,Whitelee 1,-101.1
2023-04-04,46,WISTW-2,Brockloch Rig,-44.5
2023-04-04,47,ABRTW-1,Auchrobert,-19
2023-04-04,47,AKGLW-2,Aikengall 2,-63
2023-04-04,47,AKGLW-3,Aikengall 3,-70.5
2023-04-04,47,ARCHW-1,Arecleoch,-62
2023-04-04,47,ASLVW-1,Assel Valley,-25
2023-04-04,47,BABAW-1,Baillie,-22
2023-04-04,47,BDCHW-1,Bad A Cheo,-15
2023-04-04,47,BETHW-1,Beinn Tharsuinn,-0.184
2023-04-04,47,BHLAW-1,Bhlaraidh,-48.066
2023-04-04,47,BLLA-1,Black Law,-2.2
2023-04-04,47,BLLA-2,Black Law Ext 1,-25.95
2023-04-04,47,BNWKW-1,Burn of Whilk,-13
2023-04-04,47,BTUIW-2,Beinn an Tuirc Ext,-0.334
2023-04-04,47,BTUIW-3,Beinn an Tuirc Phase 3,-40
2023-04-04,47,CAIRW-2,Cairn Uish 2 (Rothes 2),-15
2023-04-04,47,CLDCW-1,Clyde Central,-124.084
2023-04-04,47,CLDNW-1,Clyde North,-141.066
2023-04-04,47,CLDRW-1,Clashindarroch,-12
2023-04-04,47,CLFLW-1,Clachan Flats,-0.05
2023-04-04,47,CRDEW-1,Crossdykes,-14
2023-04-04,47,CRDEW-2,Crossdykes 2,-14
2023-04-04,47,CRMLW-1,Corriemoillie,-10.5
2023-04-04,47,CRYRW-2,Crystal Rig 2,-94
2023-04-04,47,CRYRW-3,Crystal Rig 3,-13
2023-04-04,47,DALSW-1,Dalswinton,-12
2023-04-04,47,DNLWW-1,Dun Law,-0.2
2023-04-04,47,DOREW-1,Dorenell 1,-52
2023-04-04,47,DOREW-2,Dorenell 2,-44
2023-04-04,47,DOUGW-1,Douglas West,-42
2023-04-04,47,DRSLW-1,Dersalloch,-32.116
2023-04-04,47,DUNGW-1,Dunmaglass,-76.016
2023-04-04,47,EDINW-1,Edinbane,-32
2023-04-04,47,EWHLW-1,Ewe Hill,-15.05
2023-04-04,47,FAARW-1,Farr 1,-28
2023-04-04,47,FAARW-2,Farr 2,-28
2023-04-04,47,GDSTW-1,Gordonstown Hill,-10.5
2023-04-04,47,GLNKW-1,Glen Kyllachy,-30.5
2023-04-04,47,GLOFW-1,Glens of Foudland,-8
2023-04-04,47,GLWSW-1,Galawhistle,-28.5
2023-04-04,47,GNAPW-1,Glen App,-13.016
2023-04-04,47,GORDW-1,Gordonbush,-51.984
2023-04-04,47,GORDW-2,Gordonbush Ext,-25
2023-04-04,47,GRIFW-1,Griffin 1,-16.984
2023-04-04,47,GRIFW-2,Griffin 2,-16.984
2023-04-04,47,HADHW-1,Hadyard Hill,-76.95
2023-04-04,47,HALSW-1,Halsary Forest,-22
2023-04-04,47,HRHLW-1,Hare Hill Ext,-25.984
2023-04-04,47,HRSTW-1,Harestanes,-39.1
2023-04-04,47,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-155
2023-04-04,47,KPMRW-1,Kype Muir,-53
2023-04-04,47,LCLTW-1,Lochluichart,-14.5
2023-04-04,47,MDHLW-1,Mid Hill,-23
2023-04-04,47,MIDMW-1,Middle Muir,-44
2023-04-04,47,MINSW-1,Minsca,-17.5
2023-04-04,47,MKHLW-1,Mark Hill,-0.534
2023-04-04,47,MOWEO-1,Moray Firth Eastern 1,-300
2023-04-04,47,MOWEO-3,Moray Firth Eastern 3,-252
2023-04-04,47,MOYEW-1,Moy,-40.5
2023-04-04,47,SAKNW-1,Sandy Knowe,-60
2023-04-04,47,SANQW-1,Sanquhar,-30
2023-04-04,47,STLGW-1,Stronelairg 1,-52.034
2023-04-04,47,STLGW-2,Stronelairg 2,-61.034
2023-04-04,47,STLGW-3,Stronelairg 3,-55.034
2023-04-04,47,STRNW-1,Strathy North,-32.016
2023-04-04,47,TDBNW-1,Toddleburn,-8
2023-04-04,47,TMNCW-1,Tom Nan Clach,-39
2023-04-04,47,TULWW-2,Tullo Ext,-6
2023-04-04,47,TWSHW-1,Twentyshilling Hill,-28
2023-04-04,47,WDRGW-1,Windy Rig,-34.5
2023-04-04,47,WHIHW-1,Whiteside Hill,-25
2023-04-04,47,WHILW-1,Whitelee 1,-105.916
2023-04-04,47,WISTW-2,Brockloch Rig,-44
2023-04-04,48,ABRTW-1,Auchrobert,-19
2023-04-04,48,AKGLW-2,Aikengall 2,-63
2023-04-04,48,AKGLW-3,Aikengall 3,-71.5
2023-04-04,48,ARCHW-1,Arecleoch,-62
2023-04-04,48,ASLVW-1,Assel Valley,-25
2023-04-04,48,BABAW-1,Baillie,-23
2023-04-04,48,BDCHW-1,Bad A Cheo,-15
2023-04-04,48,BETHW-1,Beinn Tharsuinn,-13.95
2023-04-04,48,BHLAW-1,Bhlaraidh,-52
2023-04-04,48,BLLA-1,Black Law,-44
2023-04-04,48,BLLA-2,Black Law Ext 1,-22.066
2023-04-04,48,BNWKW-1,Burn of Whilk,-17
2023-04-04,48,BTUIW-2,Beinn an Tuirc Ext,-20.984
2023-04-04,48,BTUIW-3,Beinn an Tuirc Phase 3,-40
2023-04-04,48,CAIRW-2,Cairn Uish 2 (Rothes 2),-15.5
2023-04-04,48,CLDCW-1,Clyde Central,-138.016
2023-04-04,48,CLDNW-1,Clyde North,-148.05
2023-04-04,48,CLDRW-1,Clashindarroch,-13
2023-04-04,48,CLFLW-1,Clachan Flats,-2.016
2023-04-04,48,CRDEW-1,Crossdykes,-15
2023-04-04,48,CRDEW-2,Crossdykes 2,-15
2023-04-04,48,CRGHW-1,Carraig Gheal,-33.434
2023-04-04,48,CRMLW-1,Corriemoillie,-10
2023-04-04,48,CRYRW-2,Crystal Rig 2,-94
2023-04-04,48,CRYRW-3,Crystal Rig 3,-13.5
2023-04-04,48,DALSW-1,Dalswinton,-12
2023-04-04,48,DNLWW-1,Dun Law,-13.966
2023-04-04,48,DOREW-1,Dorenell 1,-57.5
2023-04-04,48,DOREW-2,Dorenell 2,-46
2023-04-04,48,DOUGW-1,Douglas West,-42.5
2023-04-04,48,DRSLW-1,Dersalloch,-32
2023-04-04,48,DUNGW-1,Dunmaglass,-82
2023-04-04,48,EDINW-1,Edinbane,-32
2023-04-04,48,EWHLW-1,Ewe Hill,-14.016
2023-04-04,48,FAARW-1,Farr 1,-28
2023-04-04,48,FAARW-2,Farr 2,-28
2023-04-04,48,GDSTW-1,Gordonstown Hill,-11
2023-04-04,48,GLNKW-1,Glen Kyllachy,-31
2023-04-04,48,GLOFW-1,Glens of Foudland,-8
2023-04-04,48,GLWSW-1,Galawhistle,-27
2023-04-04,48,GNAPW-1,Glen App,-13
2023-04-04,48,GORDW-1,Gordonbush,-49
2023-04-04,48,GORDW-2,Gordonbush Ext,-25.016
2023-04-04,48,GRIFW-1,Griffin 1,-17.984
2023-04-04,48,GRIFW-2,Griffin 2,-17.984
2023-04-04,48,HADHW-1,Hadyard Hill,-74
2023-04-04,48,HALSW-1,Halsary Forest,-23
2023-04-04,48,HRHLW-1,Hare Hill Ext,-26
2023-04-04,48,HRSTW-1,Harestanes,-37.034
2023-04-04,48,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-155
2023-04-04,48,KPMRW-1,Kype Muir,-49.5
2023-04-04,48,LCLTW-1,Lochluichart,-22
2023-04-04,48,MDHLW-1,Mid Hill,-23
2023-04-04,48,MIDMW-1,Middle Muir,-44.5
2023-04-04,48,MINSW-1,Minsca,-18
2023-04-04,48,MKHLW-1,Mark Hill,-32
2023-04-04,48,MOWEO-1,Moray Firth Eastern 1,-300
2023-04-04,48,MOWEO-3,Moray Firth Eastern 3,-245
2023-04-04,48,MOYEW-1,Moy,-40.5
2023-04-04,48,MYGPW-1,Minnygap,-9.35
2023-04-04,48,SAKNW-1,Sandy Knowe,-60.5
2023-04-04,48,SANQW-1,Sanquhar,-30
2023-04-04,48,STLGW-1,Stronelairg 1,-54.016
2023-04-04,48,STLGW-2,Stronelairg 2,-62.034
2023-04-04,48,STLGW-3,Stronelairg 3,-57.016
2023-04-04,48,STRNW-1,Strathy North,-33.016
2023-04-04,48,TDBNW-1,Toddleburn,-9
2023-04-04,48,TMNCW-1,Tom Nan Clach,-39
2023-04-04,48,TULWW-2,Tullo Ext,-7.5
2023-04-04,48,TWSHW-1,Twentyshilling Hill,-28
2023-04-04,48,WDRGW-1,Windy Rig,-34
2023-04-04,48,WHIHW-1,Whiteside Hill,-25
2023-04-04,48,WHILW-1,Whitelee 1,-111.9
2023-04-04,48,WHILW-2,Whitelee 2,-64.9
2023-04-04,48,WISTW-2,Brockloch Rig,-44.5
2023-04-05,1,ABRTW-1,Auchrobert,-17.3
2023-04-05,1,AKGLW-2,Aikengall 2,-63
2023-04-05,1,AKGLW-3,Aikengall 3,-60
2023-04-05,1,ARCHW-1,Arecleoch,-79.7
2023-04-05,1,ASLVW-1,Assel Valley,-25
2023-04-05,1,BABAW-1,Baillie,-25
2023-04-05,1,BDCHW-1,Bad A Cheo,-10.5
2023-04-05,1,BETHW-1,Beinn Tharsuinn,-20.884
2023-04-05,1,BHLAW-1,Bhlaraidh,-46.816
2023-04-05,1,BLLA-1,Black Law,-45.966
2023-04-05,1,BLLA-2,Black Law Ext 1,-30.85
2023-04-05,1,BNWKW-1,Burn of Whilk,-14
2023-04-05,1,BTUIW-2,Beinn an Tuirc Ext,-22.966
2023-04-05,1,BTUIW-3,Beinn an Tuirc Phase 3,-40
2023-04-05,1,CAIRW-2,Cairn Uish 2 (Rothes 2),-16.5
2023-04-05,1,CLDCW-1,Clyde Central,-144.016
2023-04-05,1,CLDNW-1,Clyde North,-156
2023-04-05,1,CLDRW-1,Clashindarroch,-9.316
2023-04-05,1,CLFLW-1,Clachan Flats,-2.984
2023-04-05,1,CRDEW-1,Crossdykes,-11
2023-04-05,1,CRDEW-2,Crossdykes 2,-11
2023-04-05,1,CRGHW-1,Carraig Gheal,-34
2023-04-05,1,CRMLW-1,Corriemoillie,-9.5
2023-04-05,1,CRYRW-2,Crystal Rig 2,-94
2023-04-05,1,CRYRW-3,Crystal Rig 3,-14
2023-04-05,1,DALSW-1,Dalswinton,-12
2023-04-05,1,DNLWW-1,Dun Law,-14.984
2023-04-05,1,DOREW-1,Dorenell 1,-62.5
2023-04-05,1,DOREW-2,Dorenell 2,-47.5
2023-04-05,1,DOUGW-1,Douglas West,-43
2023-04-05,1,DRSLW-1,Dersalloch,-32.984
2023-04-05,1,DUNGW-1,Dunmaglass,-84
2023-04-05,1,EDINW-1,Edinbane,-32
2023-04-05,1,EWHLW-1,Ewe Hill,-14
2023-04-05,1,FAARW-1,Farr 1,-27
2023-04-05,1,FAARW-2,Farr 2,-27
2023-04-05,1,GDSTW-1,Gordonstown Hill,-11
2023-04-05,1,GLNKW-1,Glen Kyllachy,-31
2023-04-05,1,GLOFW-1,Glens of Foudland,-8
2023-04-05,1,GLWSW-1,Galawhistle,-25.5
2023-04-05,1,GNAPW-1,Glen App,-14.966
2023-04-05,1,GORDW-1,Gordonbush,-48
2023-04-05,1,GORDW-2,Gordonbush Ext,-27
2023-04-05,1,GRIFW-1,Griffin 1,-16.966
2023-04-05,1,GRIFW-2,Griffin 2,-16.966
2023-04-05,1,HADHW-1,Hadyard Hill,-69.666
2023-04-05,1,HALSW-1,Halsary Forest,-24
2023-04-05,1,HRHLW-1,Hare Hill Ext,-26
2023-04-05,1,HRSTW-1,Harestanes,-49.784
2023-04-05,1,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-155
2023-04-05,1,KPMRW-1,Kype Muir,-51
2023-04-05,1,LCLTW-1,Lochluichart,-23
2023-04-05,1,MDHLW-1,Mid Hill,-21.5
2023-04-05,1,MIDMW-1,Middle Muir,-45
2023-04-05,1,MINSW-1,Minsca,-18
2023-04-05,1,MKHLW-1,Mark Hill,-32
2023-04-05,1,MOWEO-1,Moray Firth Eastern 1,-296
2023-04-05,1,MOWEO-3,Moray Firth Eastern 3,-242
2023-04-05,1,MOYEW-1,Moy,-49.5
2023-04-05,1,MYGPW-1,Minnygap,-10
2023-04-05,1,SAKNW-1,Sandy Knowe,-61
2023-04-05,1,SANQW-1,Sanquhar,-24.5
2023-04-05,1,STLGW-1,Stronelairg 1,-56.034
2023-04-05,1,STLGW-2,Stronelairg 2,-65.034
2023-04-05,1,STLGW-3,Stronelairg 3,-59.034
2023-04-05,1,STRNW-1,Strathy North,-25.8
2023-04-05,1,TDBNW-1,Toddleburn,-10
2023-04-05,1,TMNCW-1,Tom Nan Clach,-39
2023-04-05,1,TULWW-2,Tullo Ext,-7.5
2023-04-05,1,TWSHW-1,Twentyshilling Hill,-28
2023-04-05,1,WDRGW-1,Windy Rig,-34
2023-04-05,1,WHIHW-1,Whiteside Hill,-25
2023-04-05,1,WHILW-1,Whitelee 1,-118.884
2023-04-05,1,WHILW-2,Whitelee 2,-62.066
2023-04-05,1,WISTW-2,Brockloch Rig,-45.5
2023-04-05,2,AKGLW-2,Aikengall 2,-63
2023-04-05,2,ARCHW-1,Arecleoch,-87.866
2023-04-05,2,ASLVW-1,Assel Valley,-25
2023-04-05,2,BABAW-1,Baillie,-26
2023-04-05,2,BETHW-1,Beinn Tharsuinn,-21
2023-04-05,2,BLLA-1,Black Law,-46
2023-04-05,2,BLLA-2,Black Law Ext 1,-30.016
2023-04-05,2,BNWKW-1,Burn of Whilk,-9.604
2023-04-05,2,BTUIW-2,Beinn an Tuirc Ext,-22.016
2023-04-05,2,BTUIW-3,Beinn an Tuirc Phase 3,-40.984
2023-04-05,2,CAIRW-2,Cairn Uish 2 (Rothes 2),-17
2023-04-05,2,CLDCW-1,Clyde Central,-141.034
2023-04-05,2,CLDNW-1,Clyde North,-156
2023-04-05,2,CLFLW-1,Clachan Flats,-3
2023-04-05,2,CRGHW-1,Carraig Gheal,-34
2023-04-05,2,CRMLW-1,Corriemoillie,-9
2023-04-05,2,CRYRW-2,Crystal Rig 2,-94
2023-04-05,2,CRYRW-3,Crystal Rig 3,-14
2023-04-05,2,DALSW-1,Dalswinton,-12
2023-04-05,2,DNLWW-1,Dun Law,-16.966
2023-04-05,2,DOREW-1,Dorenell 1,-67
2023-04-05,2,DOREW-2,Dorenell 2,-48.5
2023-04-05,2,DOUGW-1,Douglas West,-43
2023-04-05,2,DRSLW-1,Dersalloch,-35.95
2023-04-05,2,DUNGW-1,Dunmaglass,-84
2023-04-05,2,EDINW-1,Edinbane,-32
2023-04-05,2,EWHLW-1,Ewe Hill,-13.016
2023-04-05,2,FAARW-1,Farr 1,-28
2023-04-05,2,FAARW-2,Farr 2,-28
2023-04-05,2,GDSTW-1,Gordonstown Hill,-11
2023-04-05,2,GLNKW-1,Glen Kyllachy,-31
2023-04-05,2,GLOFW-1,Glens of Foudland,-8.5
2023-04-05,2,GLWSW-1,Galawhistle,-24.5
2023-04-05,2,GNAPW-1,Glen App,-15
2023-04-05,2,GORDW-1,Gordonbush,-32.5
2023-04-05,2,GORDW-2,Gordonbush Ext,-26.984
2023-04-05,2,GRIFW-1,Griffin 1,-14.984
2023-04-05,2,GRIFW-2,Griffin 2,-14.984
2023-04-05,2,HALSW-1,Halsary Forest,-23
2023-04-05,2,HRHLW-1,Hare Hill Ext,-26
2023-04-05,2,HRSTW-1,Harestanes,-54.916
2023-04-05,2,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-155
2023-04-05,2,KPMRW-1,Kype Muir,-51
2023-04-05,2,LCLTW-1,Lochluichart,-19
2023-04-05,2,MDHLW-1,Mid Hill,-19
2023-04-05,2,MIDMW-1,Middle Muir,-45.5
2023-04-05,2,MINSW-1,Minsca,-18
2023-04-05,2,MKHLW-1,Mark Hill,-31.016
2023-04-05,2,MOWEO-1,Moray Firth Eastern 1,-295
2023-04-05,2,MOWEO-3,Moray Firth Eastern 3,-241
2023-04-05,2,MOYEW-1,Moy,-42.5
2023-04-05,2,MYGPW-1,Minnygap,-11
2023-04-05,2,SAKNW-1,Sandy Knowe,-61.5
2023-04-05,2,STLGW-1,Stronelairg 1,-57
2023-04-05,2,STLGW-2,Stronelairg 2,-66
2023-04-05,2,STLGW-3,Stronelairg 3,-60
2023-04-05,2,TDBNW-1,Toddleburn,-6.5
2023-04-05,2,TMNCW-1,Tom Nan Clach,-39
2023-04-05,2,TULWW-2,Tullo Ext,-5.85
2023-04-05,2,TWSHW-1,Twentyshilling Hill,-28
2023-04-05,2,WDRGW-1,Windy Rig,-33.5
2023-04-05,2,WHIHW-1,Whiteside Hill,-17.566
2023-04-05,2,WHILW-1,Whitelee 1,-110.15
2023-04-05,2,WHILW-2,Whitelee 2,-62
2023-04-05,2,WISTW-2,Brockloch Rig,-46.5
2023-04-05,3,AKGLW-2,Aikengall 2,-63
2023-04-05,3,ARCHW-1,Arecleoch,-91.934
2023-04-05,3,ASLVW-1,Assel Valley,-24
2023-04-05,3,BABAW-1,Baillie,-26
2023-04-05,3,BDCHW-1,Bad A Cheo,-2.134
2023-04-05,3,BETHW-1,Beinn Tharsuinn,-20.016
2023-04-05,3,BHLAW-1,Bhlaraidh,-7.5
2023-04-05,3,BLLA-1,Black Law,-37.15
2023-04-05,3,BLLA-2,Black Law Ext 1,-29.016
2023-04-05,3,BTUIW-2,Beinn an Tuirc Ext,-15.116
2023-04-05,3,BTUIW-3,Beinn an Tuirc Phase 3,-39.034
2023-04-05,3,CAIRW-2,Cairn Uish 2 (Rothes 2),-11.5
2023-04-05,3,CLDCW-1,Clyde Central,-143.034
2023-04-05,3,CLDNW-1,Clyde North,-155.016
2023-04-05,3,CLDRW-1,Clashindarroch,-2.566
2023-04-05,3,CLDSW-1,Clyde South,-61.684
2023-04-05,3,CLFLW-1,Clachan Flats,-3
2023-04-05,3,CRDEW-1,Crossdykes,-2.5
2023-04-05,3,CRDEW-2,Crossdykes 2,-2.5
2023-04-05,3,CRGHW-1,Carraig Gheal,-30.5
2023-04-05,3,CRMLW-1,Corriemoillie,-10.5
2023-04-05,3,CRYRW-2,Crystal Rig 2,-94
2023-04-05,3,CRYRW-3,Crystal Rig 3,-13
2023-04-05,3,DALSW-1,Dalswinton,-11.5
2023-04-05,3,DNLWW-1,Dun Law,-14.05
2023-04-05,3,DOREW-1,Dorenell 1,-71
2023-04-05,3,DOREW-2,Dorenell 2,-50
2023-04-05,3,DOUGW-1,Douglas West,-43
2023-04-05,3,DRSLW-1,Dersalloch,-46.816
2023-04-05,3,DUNGW-1,Dunmaglass,-84
2023-04-05,3,EDINW-1,Edinbane,-32
2023-04-05,3,EWHLW-1,Ewe Hill,-14.966
2023-04-05,3,FAARW-1,Farr 1,-28
2023-04-05,3,FAARW-2,Farr 2,-28
2023-04-05,3,GDSTW-1,Gordonstown Hill,-10
2023-04-05,3,GLNKW-1,Glen Kyllachy,-41.5
2023-04-05,3,GLOFW-1,Glens of Foudland,-9
2023-04-05,3,GLWSW-1,Galawhistle,-29
2023-04-05,3,GNAPW-1,Glen App,-12.05
2023-04-05,3,GORDW-2,Gordonbush Ext,-26.984
2023-04-05,3,GRIFW-1,Griffin 1,-14
2023-04-05,3,GRIFW-2,Griffin 2,-14
2023-04-05,3,HADHW-1,Hadyard Hill,-46.65
2023-04-05,3,HALSW-1,Halsary Forest,-24
2023-04-05,3,HRHLW-1,Hare Hill Ext,-26
2023-04-05,3,HRSTW-1,Harestanes,-55.984
2023-04-05,3,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-155
2023-04-05,3,KPMRW-1,Kype Muir,-53
2023-04-05,3,LCLTW-1,Lochluichart,-21
2023-04-05,3,MDHLW-1,Mid Hill,-17
2023-04-05,3,MIDMW-1,Middle Muir,-46
2023-04-05,3,MINSW-1,Minsca,-17
2023-04-05,3,MKHLW-1,Mark Hill,-26.084
